touch_id,campaign_id,client_id,touch_date,touch_type
TCH0008699,CMP0039,CL00383,2024-04-12,click
TCH0008700,CMP0039,CL00464,2024-04-24,impression
TCH0008701,CMP0039,CL00177,2024-04-09,click
TCH0008702,CMP0039,CL00354,2024-05-16,click
TCH0008703,CMP0039,CL00120,2024-04-01,lead
TCH0008704,CMP0039,CL00204,2024-04-30,conversion
TCH0008705,CMP0039,CL00279,2024-04-03,impression
TCH0008706,CMP0039,CL00238,2024-04-03,impression
TCH0008707,CMP0039,CL00266,2024-04-01,impression
TCH0008708,CMP0039,CL00295,2024-04-26,click
TCH0008709,CMP0039,CL00150,2024-05-05,conversion
TCH0008710,CMP0039,CL00313,2024-03-29,lead
TCH0008711,CMP0039,CL00239,2024-04-02,click
TCH0008712,CMP0039,CL00426,2024-03-31,click
TCH0008713,CMP0039,CL00417,2024-05-05,impression
TCH0008714,CMP0039,CL00353,2024-04-16,impression
TCH0008715,CMP0039,CL00350,2024-04-25,impression
TCH0008716,CMP0039,CL00448,2024-05-06,click
TCH0008717,CMP0039,CL00215,2024-03-29,lead
TCH0008718,CMP0039,CL00075,2024-05-17,click
TCH0008719,CMP0039,CL00431,2024-04-12,lead
TCH0008720,CMP0039,CL00441,2024-04-02,conversion
TCH0008721,CMP0039,CL00175,2024-04-08,lead
TCH0008722,CMP0039,CL00182,2024-03-29,impression
TCH0008723,CMP0039,CL00108,2024-04-09,impression
TCH0008724,CMP0039,CL00301,2024-05-25,click
TCH0008725,CMP0039,CL00061,2024-04-18,click
TCH0008726,CMP0039,CL00152,2024-05-24,conversion
TCH0008727,CMP0039,CL00083,2024-03-30,impression
TCH0008728,CMP0039,CL00103,2024-05-17,impression
TCH0008729,CMP0039,CL00156,2024-05-12,impression
TCH0008730,CMP0039,CL00048,2024-05-15,impression
TCH0008731,CMP0039,CL00154,2024-04-22,impression
TCH0008732,CMP0039,CL00339,2024-04-16,impression
TCH0008733,CMP0039,CL00202,2024-05-12,click
TCH0008734,CMP0039,CL00310,2024-03-30,conversion
TCH0008735,CMP0039,CL00084,2024-04-22,lead
TCH0008736,CMP0039,CL00025,2024-04-10,lead
TCH0008737,CMP0039,CL00193,2024-04-06,impression
TCH0008738,CMP0039,CL00189,2024-04-06,impression
TCH0008739,CMP0039,CL00394,2024-05-27,impression
TCH0008740,CMP0039,CL00493,2024-05-26,impression
TCH0008741,CMP0039,CL00210,2024-05-07,impression
TCH0008742,CMP0039,CL00410,2024-04-20,click
TCH0008743,CMP0039,CL00066,2024-04-03,click
TCH0008744,CMP0039,CL00033,2024-05-04,impression
TCH0008745,CMP0039,CL00276,2024-04-02,lead
TCH0008746,CMP0039,CL00349,2024-04-13,impression
TCH0008747,CMP0039,CL00453,2024-04-11,impression
TCH0008748,CMP0039,CL00042,2024-04-11,impression
TCH0008749,CMP0039,CL00459,2024-04-08,impression
TCH0008750,CMP0039,CL00393,2024-05-26,lead
TCH0008751,CMP0039,CL00045,2024-04-07,lead
TCH0008752,CMP0039,CL00030,2024-04-13,lead
TCH0008753,CMP0039,CL00231,2024-04-22,impression
TCH0008754,CMP0039,CL00242,2024-04-05,impression
TCH0008755,CMP0039,CL00347,2024-04-28,impression
TCH0008756,CMP0039,CL00248,2024-05-16,click
TCH0008757,CMP0039,CL00382,2024-04-23,impression
TCH0008758,CMP0039,CL00213,2024-04-13,click
TCH0008759,CMP0039,CL00165,2024-04-23,impression
TCH0008760,CMP0039,CL00254,2024-05-12,lead
TCH0008761,CMP0039,CL00379,2024-05-03,impression
TCH0008762,CMP0039,CL00233,2024-04-24,click
TCH0008763,CMP0039,CL00287,2024-05-08,click
TCH0008764,CMP0039,CL00427,2024-05-20,impression
TCH0008765,CMP0039,CL00436,2024-05-07,click
TCH0008766,CMP0039,CL00263,2024-05-05,impression
TCH0008767,CMP0039,CL00377,2024-04-26,impression
TCH0008768,CMP0039,CL00106,2024-04-22,lead
TCH0008769,CMP0039,CL00447,2024-04-18,impression
TCH0008770,CMP0039,CL00311,2024-04-21,conversion
TCH0008771,CMP0039,CL00480,2024-04-20,impression
TCH0008772,CMP0039,CL00001,2024-05-18,impression
TCH0008773,CMP0039,CL00326,2024-05-13,impression
TCH0008774,CMP0039,CL00438,2024-04-07,lead
TCH0008775,CMP0039,CL00140,2024-05-20,click
TCH0008776,CMP0039,CL00331,2024-05-05,click
TCH0008777,CMP0039,CL00201,2024-04-16,impression
TCH0008778,CMP0039,CL00191,2024-05-14,impression
TCH0008779,CMP0039,CL00440,2024-04-12,lead
TCH0008780,CMP0039,CL00114,2024-05-09,impression
TCH0008781,CMP0039,CL00489,2024-05-20,lead
TCH0008782,CMP0039,CL00085,2024-05-24,conversion
TCH0008783,CMP0039,CL00422,2024-04-21,lead
TCH0008784,CMP0039,CL00428,2024-05-08,impression
TCH0008785,CMP0039,CL00056,2024-05-01,click
TCH0008786,CMP0039,CL00124,2024-05-09,click
TCH0008787,CMP0039,CL00032,2024-05-13,lead
TCH0008788,CMP0039,CL00074,2024-05-02,lead
TCH0008789,CMP0039,CL00252,2024-05-12,impression
TCH0008790,CMP0039,CL00289,2024-04-10,conversion
TCH0008791,CMP0039,CL00432,2024-05-13,impression
TCH0008792,CMP0039,CL00402,2024-05-23,impression
TCH0008793,CMP0039,CL00073,2024-04-04,click
TCH0008794,CMP0039,CL00186,2024-04-07,click
TCH0008795,CMP0039,CL00058,2024-05-06,conversion
TCH0008796,CMP0039,CL00315,2024-05-25,lead
TCH0008797,CMP0039,CL00024,2024-04-30,impression
TCH0008798,CMP0039,CL00280,2024-04-14,conversion
TCH0008799,CMP0039,CL00049,2024-04-15,click
TCH0008800,CMP0039,CL00096,2024-04-28,click
TCH0008801,CMP0039,CL00490,2024-05-08,impression
TCH0008802,CMP0039,CL00478,2024-05-15,impression
TCH0008803,CMP0039,CL00200,2024-04-30,impression
TCH0008804,CMP0039,CL00234,2024-04-26,click
TCH0008805,CMP0039,CL00282,2024-05-04,lead
TCH0008806,CMP0039,CL00179,2024-05-13,lead
TCH0008807,CMP0039,CL00065,2024-04-02,impression
TCH0008808,CMP0039,CL00256,2024-05-19,click
TCH0008809,CMP0039,CL00348,2024-04-28,impression
TCH0008810,CMP0039,CL00412,2024-05-21,click
TCH0008811,CMP0039,CL00026,2024-04-09,click
TCH0008812,CMP0039,CL00291,2024-03-30,impression
TCH0008813,CMP0039,CL00101,2024-05-16,click
TCH0008814,CMP0039,CL00476,2024-04-20,click
TCH0008815,CMP0039,CL00332,2024-04-07,lead
TCH0008816,CMP0039,CL00369,2024-03-29,impression
TCH0008817,CMP0039,CL00146,2024-04-30,click
TCH0008818,CMP0039,CL00133,2024-04-26,click
TCH0008819,CMP0039,CL00364,2024-05-10,click
TCH0008820,CMP0039,CL00113,2024-04-06,lead
TCH0008821,CMP0039,CL00224,2024-05-02,impression
TCH0008822,CMP0039,CL00051,2024-05-26,conversion
TCH0008823,CMP0039,CL00425,2024-04-21,impression
TCH0008824,CMP0039,CL00192,2024-05-14,lead
TCH0008825,CMP0039,CL00312,2024-04-24,impression
TCH0008826,CMP0039,CL00277,2024-05-06,lead
TCH0008827,CMP0039,CL00014,2024-05-12,conversion
TCH0008828,CMP0039,CL00424,2024-05-05,impression
TCH0008829,CMP0039,CL00314,2024-05-10,impression
TCH0008830,CMP0039,CL00437,2024-04-22,conversion
TCH0008831,CMP0039,CL00418,2024-04-09,impression
TCH0008832,CMP0039,CL00264,2024-04-06,conversion
TCH0008833,CMP0039,CL00475,2024-05-19,click
TCH0008834,CMP0039,CL00281,2024-05-21,impression
TCH0008835,CMP0039,CL00093,2024-04-21,click
TCH0008836,CMP0039,CL00449,2024-04-28,click
TCH0008837,CMP0039,CL00110,2024-05-27,impression
TCH0008838,CMP0039,CL00060,2024-05-06,lead
TCH0008839,CMP0039,CL00008,2024-04-20,impression
TCH0008840,CMP0039,CL00298,2024-04-25,click
TCH0008841,CMP0039,CL00153,2024-04-25,click
TCH0008842,CMP0039,CL00172,2024-04-22,lead
TCH0008843,CMP0039,CL00212,2024-04-11,impression
TCH0008844,CMP0039,CL00368,2024-05-04,impression
TCH0008845,CMP0039,CL00341,2024-05-25,impression
TCH0008846,CMP0039,CL00223,2024-04-18,lead
TCH0008847,CMP0039,CL00472,2024-03-30,click
TCH0008848,CMP0039,CL00137,2024-05-11,click
TCH0008849,CMP0039,CL00078,2024-04-14,click
TCH0008850,CMP0039,CL00112,2024-05-13,impression
TCH0008851,CMP0039,CL00495,2024-04-11,impression
TCH0008852,CMP0039,CL00206,2024-04-14,click
TCH0008853,CMP0039,CL00149,2024-05-07,lead
TCH0008854,CMP0039,CL00091,2024-05-07,impression
TCH0008855,CMP0039,CL00181,2024-05-09,click
TCH0008856,CMP0039,CL00183,2024-04-04,impression
TCH0008857,CMP0039,CL00351,2024-05-01,lead
TCH0008858,CMP0039,CL00170,2024-04-13,lead
TCH0008859,CMP0039,CL00069,2024-05-25,lead
TCH0008860,CMP0039,CL00064,2024-04-27,impression
TCH0008861,CMP0039,CL00164,2024-04-02,impression
TCH0008862,CMP0039,CL00168,2024-04-30,impression
TCH0008863,CMP0039,CL00188,2024-03-29,impression
TCH0008864,CMP0039,CL00087,2024-05-07,click
TCH0008865,CMP0039,CL00130,2024-05-07,lead
TCH0008866,CMP0039,CL00500,2024-03-31,impression
TCH0008867,CMP0039,CL00247,2024-05-21,impression
TCH0008868,CMP0039,CL00399,2024-05-22,impression
TCH0008869,CMP0039,CL00469,2024-05-01,lead
TCH0008870,CMP0039,CL00143,2024-05-19,conversion
TCH0008871,CMP0039,CL00039,2024-04-22,click
TCH0008872,CMP0039,CL00119,2024-03-30,conversion
TCH0008873,CMP0039,CL00434,2024-05-20,click
TCH0008874,CMP0039,CL00041,2024-04-12,impression
TCH0008875,CMP0039,CL00308,2024-05-25,lead
TCH0008876,CMP0039,CL00123,2024-04-13,lead
TCH0008877,CMP0039,CL00405,2024-05-24,impression
TCH0008878,CMP0039,CL00479,2024-04-13,impression
TCH0008879,CMP0039,CL00125,2024-04-01,impression
TCH0008880,CMP0039,CL00398,2024-04-02,impression
TCH0008881,CMP0039,CL00429,2024-04-26,conversion
TCH0008882,CMP0039,CL00362,2024-04-03,lead
TCH0008883,CMP0039,CL00020,2024-05-23,impression
TCH0008884,CMP0039,CL00127,2024-05-23,impression
TCH0008885,CMP0039,CL00338,2024-04-02,lead
TCH0008886,CMP0039,CL00317,2024-04-03,lead
TCH0008887,CMP0039,CL00118,2024-04-03,click
TCH0008888,CMP0039,CL00221,2024-04-10,impression
TCH0008889,CMP0039,CL00173,2024-05-10,click
TCH0008890,CMP0039,CL00467,2024-04-16,lead
TCH0008891,CMP0039,CL00336,2024-03-29,impression
TCH0008892,CMP0039,CL00283,2024-05-22,click
TCH0008893,CMP0039,CL00147,2024-03-29,conversion
TCH0008894,CMP0039,CL00487,2024-04-29,lead
TCH0008895,CMP0039,CL00373,2024-04-03,impression
TCH0008896,CMP0039,CL00473,2024-04-05,click
TCH0008897,CMP0039,CL00346,2024-05-19,impression
TCH0008898,CMP0039,CL00197,2024-04-06,click
TCH0008899,CMP0039,CL00246,2024-05-09,lead
TCH0008900,CMP0039,CL00258,2024-05-04,conversion
TCH0008901,CMP0039,CL00174,2024-04-26,click
TCH0008902,CMP0039,CL00036,2024-04-27,impression
TCH0008903,CMP0039,CL00328,2024-04-23,click
TCH0008904,CMP0039,CL00015,2024-04-12,lead
TCH0008905,CMP0039,CL00237,2024-04-02,conversion
TCH0008906,CMP0039,CL00035,2024-04-27,click
TCH0008907,CMP0039,CL00203,2024-04-04,conversion
TCH0008908,CMP0039,CL00446,2024-04-05,click
TCH0008909,CMP0039,CL00080,2024-04-15,impression
TCH0008910,CMP0039,CL00497,2024-04-07,impression
TCH0008911,CMP0039,CL00031,2024-05-20,impression
TCH0008912,CMP0039,CL00335,2024-04-12,conversion
TCH0008913,CMP0039,CL00457,2024-04-11,impression
TCH0008914,CMP0039,CL00471,2024-05-03,click
TCH0008915,CMP0039,CL00486,2024-05-07,impression
TCH0008916,CMP0039,CL00095,2024-04-22,impression
TCH0008917,CMP0039,CL00419,2024-04-18,impression
TCH0008918,CMP0039,CL00439,2024-04-17,lead
TCH0008919,CMP0039,CL00222,2024-04-27,impression
TCH0008920,CMP0039,CL00232,2024-04-02,impression
TCH0008921,CMP0039,CL00218,2024-04-19,click
TCH0008922,CMP0039,CL00454,2024-05-16,conversion
TCH0008923,CMP0039,CL00094,2024-04-25,click
TCH0008924,CMP0039,CL00071,2024-05-10,impression
TCH0008925,CMP0039,CL00245,2024-04-29,conversion
TCH0008926,CMP0039,CL00100,2024-04-23,click
TCH0008927,CMP0039,CL00086,2024-04-28,conversion
TCH0008928,CMP0039,CL00411,2024-05-03,conversion
TCH0008929,CMP0039,CL00209,2024-03-30,impression
TCH0008930,CMP0039,CL00135,2024-05-27,lead
TCH0008931,CMP0039,CL00304,2024-04-18,click
TCH0008932,CMP0039,CL00249,2024-05-24,conversion
TCH0008933,CMP0039,CL00161,2024-04-10,impression
TCH0008934,CMP0039,CL00269,2024-04-28,lead
TCH0008935,CMP0039,CL00151,2024-05-19,impression
TCH0008936,CMP0039,CL00367,2024-05-06,impression
TCH0008937,CMP0039,CL00455,2024-04-07,click
TCH0008938,CMP0039,CL00294,2024-05-13,impression
TCH0008939,CMP0039,CL00185,2024-04-20,impression
TCH0008940,CMP0039,CL00050,2024-05-20,click
TCH0008941,CMP0039,CL00318,2024-05-07,impression
TCH0008942,CMP0039,CL00194,2024-05-19,click
TCH0008943,CMP0039,CL00055,2024-04-14,lead
TCH0008944,CMP0039,CL00063,2024-03-29,lead
TCH0008945,CMP0039,CL00047,2024-04-28,conversion
TCH0008946,CMP0039,CL00142,2024-04-23,impression
TCH0008947,CMP0039,CL00496,2024-03-31,lead
TCH0008948,CMP0039,CL00442,2024-04-24,lead
TCH0008949,CMP0039,CL00363,2024-05-20,impression
TCH0008950,CMP0039,CL00054,2024-05-06,lead
TCH0008951,CMP0039,CL00296,2024-04-22,click
TCH0008952,CMP0039,CL00067,2024-05-08,conversion
TCH0008953,CMP0039,CL00458,2024-05-16,impression
TCH0008954,CMP0039,CL00403,2024-04-06,impression
TCH0008955,CMP0039,CL00485,2024-04-26,impression
TCH0008956,CMP0039,CL00157,2024-04-28,impression
TCH0008957,CMP0039,CL00481,2024-04-19,lead
TCH0008958,CMP0039,CL00360,2024-04-07,impression
TCH0008959,CMP0039,CL00003,2024-05-01,impression
TCH0008960,CMP0039,CL00474,2024-05-01,impression
TCH0008961,CMP0039,CL00451,2024-04-30,click
TCH0008962,CMP0039,CL00345,2024-05-19,click
TCH0008963,CMP0039,CL00160,2024-04-19,click
TCH0008964,CMP0040,CL00295,2025-05-06,impression
TCH0008965,CMP0040,CL00354,2025-05-06,lead
TCH0008966,CMP0040,CL00023,2025-05-16,click
TCH0008967,CMP0040,CL00126,2025-05-10,impression
TCH0008968,CMP0040,CL00036,2025-06-08,lead
TCH0008969,CMP0040,CL00297,2025-06-15,impression
TCH0008970,CMP0040,CL00292,2025-05-06,lead
TCH0008971,CMP0040,CL00035,2025-06-08,impression
TCH0008972,CMP0040,CL00141,2025-06-16,conversion
TCH0008973,CMP0040,CL00184,2025-06-14,impression
TCH0008974,CMP0040,CL00260,2025-06-02,click
TCH0008975,CMP0040,CL00400,2025-06-14,impression
TCH0008976,CMP0040,CL00120,2025-06-14,impression
TCH0008977,CMP0040,CL00118,2025-06-02,conversion
TCH0008978,CMP0040,CL00467,2025-05-20,click
TCH0008979,CMP0040,CL00227,2025-06-17,click
TCH0008980,CMP0040,CL00052,2025-05-25,impression
TCH0008981,CMP0040,CL00189,2025-05-10,click
TCH0008982,CMP0040,CL00233,2025-06-11,impression
TCH0008983,CMP0040,CL00166,2025-05-18,click
TCH0008984,CMP0040,CL00043,2025-06-14,lead
TCH0008985,CMP0040,CL00271,2025-05-19,impression
TCH0008986,CMP0040,CL00343,2025-05-31,lead
TCH0008987,CMP0040,CL00500,2025-05-10,lead
TCH0008988,CMP0040,CL00299,2025-06-07,impression
TCH0008989,CMP0040,CL00285,2025-06-02,impression
TCH0008990,CMP0040,CL00429,2025-05-29,lead
TCH0008991,CMP0040,CL00433,2025-05-17,lead
TCH0008992,CMP0040,CL00048,2025-05-10,impression
TCH0008993,CMP0040,CL00489,2025-05-08,click
TCH0008994,CMP0040,CL00055,2025-05-29,click
TCH0008995,CMP0040,CL00458,2025-05-05,impression
TCH0008996,CMP0040,CL00356,2025-05-20,conversion
TCH0008997,CMP0040,CL00488,2025-05-29,lead
TCH0008998,CMP0040,CL00439,2025-05-06,conversion
TCH0008999,CMP0040,CL00385,2025-05-25,click
TCH0009000,CMP0040,CL00476,2025-05-10,impression
TCH0009001,CMP0040,CL00440,2025-05-14,click
TCH0009002,CMP0040,CL00025,2025-06-05,lead
TCH0009003,CMP0040,CL00175,2025-05-16,conversion
TCH0009004,CMP0040,CL00317,2025-05-15,lead
TCH0009005,CMP0040,CL00493,2025-05-31,impression
TCH0009006,CMP0040,CL00080,2025-06-09,click
TCH0009007,CMP0040,CL00378,2025-06-16,conversion
TCH0009008,CMP0040,CL00032,2025-06-08,click
TCH0009009,CMP0040,CL00127,2025-05-18,lead
TCH0009010,CMP0040,CL00337,2025-05-28,impression
TCH0009011,CMP0040,CL00237,2025-05-30,lead
TCH0009012,CMP0040,CL00418,2025-06-10,click
TCH0009013,CMP0040,CL00051,2025-05-23,click
TCH0009014,CMP0040,CL00197,2025-06-04,impression
TCH0009015,CMP0040,CL00159,2025-05-11,click
TCH0009016,CMP0040,CL00345,2025-05-28,impression
TCH0009017,CMP0040,CL00111,2025-05-07,impression
TCH0009018,CMP0040,CL00376,2025-05-19,click
TCH0009019,CMP0040,CL00408,2025-05-15,lead
TCH0009020,CMP0040,CL00109,2025-05-21,lead
TCH0009021,CMP0040,CL00466,2025-05-08,impression
TCH0009022,CMP0040,CL00432,2025-05-24,impression
TCH0009023,CMP0040,CL00072,2025-05-14,click
TCH0009024,CMP0040,CL00170,2025-05-08,click
TCH0009025,CMP0040,CL00215,2025-05-29,impression
TCH0009026,CMP0040,CL00258,2025-05-14,impression
TCH0009027,CMP0040,CL00099,2025-05-17,click
TCH0009028,CMP0040,CL00042,2025-05-22,click
TCH0009029,CMP0040,CL00232,2025-06-02,lead
TCH0009030,CMP0040,CL00393,2025-05-18,impression
TCH0009031,CMP0040,CL00209,2025-06-08,click
TCH0009032,CMP0040,CL00442,2025-06-14,impression
TCH0009033,CMP0040,CL00274,2025-06-12,impression
TCH0009034,CMP0040,CL00473,2025-05-17,impression
TCH0009035,CMP0040,CL00077,2025-06-06,conversion
TCH0009036,CMP0040,CL00041,2025-05-12,impression
TCH0009037,CMP0040,CL00457,2025-05-05,impression
TCH0009038,CMP0040,CL00311,2025-05-08,lead
TCH0009039,CMP0040,CL00045,2025-05-18,lead
TCH0009040,CMP0040,CL00208,2025-05-20,conversion
TCH0009041,CMP0040,CL00412,2025-05-22,impression
TCH0009042,CMP0040,CL00218,2025-05-28,impression
TCH0009043,CMP0040,CL00426,2025-05-17,conversion
TCH0009044,CMP0040,CL00369,2025-06-14,impression
TCH0009045,CMP0040,CL00144,2025-06-10,click
TCH0009046,CMP0040,CL00217,2025-05-21,impression
TCH0009047,CMP0040,CL00130,2025-05-12,click
TCH0009048,CMP0040,CL00016,2025-05-15,lead
TCH0009049,CMP0040,CL00403,2025-05-14,impression
TCH0009050,CMP0040,CL00312,2025-06-08,click
TCH0009051,CMP0040,CL00275,2025-05-17,impression
TCH0009052,CMP0040,CL00428,2025-05-14,impression
TCH0009053,CMP0040,CL00310,2025-06-02,conversion
TCH0009054,CMP0040,CL00105,2025-05-11,impression
TCH0009055,CMP0040,CL00092,2025-05-07,impression
TCH0009056,CMP0040,CL00060,2025-06-10,click
TCH0009057,CMP0040,CL00206,2025-05-22,conversion
TCH0009058,CMP0040,CL00216,2025-06-04,click
TCH0009059,CMP0040,CL00315,2025-05-24,impression
TCH0009060,CMP0040,CL00037,2025-05-18,impression
TCH0009061,CMP0040,CL00358,2025-05-11,impression
TCH0009062,CMP0040,CL00308,2025-05-18,click
TCH0009063,CMP0040,CL00325,2025-05-28,lead
TCH0009064,CMP0040,CL00033,2025-06-13,impression
TCH0009065,CMP0040,CL00097,2025-05-15,impression
TCH0009066,CMP0040,CL00098,2025-05-22,click
TCH0009067,CMP0040,CL00247,2025-05-25,conversion
TCH0009068,CMP0040,CL00437,2025-05-05,impression
TCH0009069,CMP0040,CL00373,2025-05-10,impression
TCH0009070,CMP0040,CL00454,2025-05-06,impression
TCH0009071,CMP0040,CL00138,2025-06-10,click
TCH0009072,CMP0040,CL00044,2025-05-27,impression
TCH0009073,CMP0040,CL00462,2025-06-08,lead
TCH0009074,CMP0040,CL00416,2025-05-05,impression
TCH0009075,CMP0040,CL00250,2025-05-23,click
TCH0009076,CMP0040,CL00229,2025-05-07,click
TCH0009077,CMP0040,CL00304,2025-06-02,impression
TCH0009078,CMP0040,CL00265,2025-06-01,click
TCH0009079,CMP0040,CL00472,2025-05-26,click
TCH0009080,CMP0040,CL00375,2025-05-05,click
TCH0009081,CMP0040,CL00282,2025-05-13,click
TCH0009082,CMP0040,CL00413,2025-05-20,impression
TCH0009083,CMP0040,CL00102,2025-05-11,lead
TCH0009084,CMP0040,CL00018,2025-05-21,lead
TCH0009085,CMP0040,CL00391,2025-05-17,click
TCH0009086,CMP0040,CL00401,2025-05-27,impression
TCH0009087,CMP0040,CL00267,2025-06-16,impression
TCH0009088,CMP0040,CL00460,2025-06-05,click
TCH0009089,CMP0040,CL00459,2025-06-01,lead
TCH0009090,CMP0040,CL00456,2025-05-14,impression
TCH0009091,CMP0040,CL00357,2025-06-08,lead
TCH0009092,CMP0040,CL00173,2025-06-17,impression
TCH0009093,CMP0040,CL00213,2025-05-15,conversion
TCH0009094,CMP0040,CL00026,2025-06-02,click
TCH0009095,CMP0040,CL00180,2025-06-14,click
TCH0009096,CMP0040,CL00485,2025-05-08,impression
TCH0009097,CMP0040,CL00164,2025-05-17,lead
TCH0009098,CMP0040,CL00333,2025-06-10,click
TCH0009099,CMP0040,CL00339,2025-06-08,impression
TCH0009100,CMP0040,CL00174,2025-05-18,lead
TCH0009101,CMP0040,CL00186,2025-05-13,click
TCH0009102,CMP0040,CL00219,2025-06-14,conversion
TCH0009103,CMP0040,CL00234,2025-06-03,conversion
TCH0009104,CMP0040,CL00076,2025-05-23,click
TCH0009105,CMP0040,CL00056,2025-05-23,impression
TCH0009106,CMP0040,CL00005,2025-05-12,click
TCH0009107,CMP0040,CL00249,2025-06-13,click
TCH0009108,CMP0040,CL00153,2025-05-10,lead
TCH0009109,CMP0040,CL00065,2025-05-12,impression
TCH0009110,CMP0040,CL00114,2025-06-04,impression
TCH0009111,CMP0040,CL00157,2025-05-29,click
TCH0009112,CMP0040,CL00172,2025-05-08,lead
TCH0009113,CMP0040,CL00210,2025-05-07,impression
TCH0009114,CMP0040,CL00381,2025-05-08,impression
TCH0009115,CMP0040,CL00191,2025-05-26,click
TCH0009116,CMP0040,CL00028,2025-06-14,impression
TCH0009117,CMP0040,CL00464,2025-06-01,click
TCH0009118,CMP0040,CL00272,2025-05-23,impression
TCH0009119,CMP0040,CL00001,2025-05-10,impression
TCH0009120,CMP0040,CL00359,2025-05-26,click
TCH0009121,CMP0040,CL00007,2025-05-30,impression
TCH0009122,CMP0040,CL00326,2025-05-11,lead
TCH0009123,CMP0040,CL00198,2025-05-27,impression
TCH0009124,CMP0040,CL00336,2025-05-27,click
TCH0009125,CMP0040,CL00478,2025-06-14,impression
TCH0009126,CMP0040,CL00318,2025-05-17,impression
TCH0009127,CMP0040,CL00353,2025-05-18,impression
TCH0009128,CMP0040,CL00422,2025-05-06,lead
TCH0009129,CMP0040,CL00226,2025-05-24,impression
TCH0009130,CMP0040,CL00091,2025-06-13,click
TCH0009131,CMP0040,CL00049,2025-05-28,conversion
TCH0009132,CMP0040,CL00363,2025-05-11,impression
TCH0009133,CMP0040,CL00414,2025-06-04,impression
TCH0009134,CMP0040,CL00058,2025-05-16,impression
TCH0009135,CMP0040,CL00303,2025-06-02,click
TCH0009136,CMP0040,CL00022,2025-05-21,click
TCH0009137,CMP0040,CL00128,2025-05-10,click
TCH0009138,CMP0040,CL00309,2025-06-16,lead
TCH0009139,CMP0040,CL00185,2025-05-09,click
TCH0009140,CMP0040,CL00008,2025-05-13,click
TCH0009141,CMP0040,CL00152,2025-05-23,click
TCH0009142,CMP0040,CL00047,2025-06-12,impression
TCH0009143,CMP0040,CL00171,2025-05-14,click
TCH0009144,CMP0040,CL00388,2025-05-06,impression
TCH0009145,CMP0040,CL00137,2025-05-17,lead
TCH0009146,CMP0040,CL00010,2025-06-09,lead
TCH0009147,CMP0040,CL00419,2025-05-12,click
TCH0009148,CMP0040,CL00444,2025-05-17,click
TCH0009149,CMP0040,CL00259,2025-06-12,lead
TCH0009150,CMP0040,CL00194,2025-06-12,impression
TCH0009151,CMP0040,CL00245,2025-06-09,click
TCH0009152,CMP0040,CL00006,2025-06-17,impression
TCH0009153,CMP0040,CL00024,2025-05-20,conversion
TCH0009154,CMP0040,CL00113,2025-06-14,click
TCH0009155,CMP0040,CL00287,2025-06-10,click
TCH0009156,CMP0040,CL00453,2025-05-18,lead
TCH0009157,CMP0040,CL00367,2025-05-31,conversion
TCH0009158,CMP0040,CL00436,2025-05-16,click
TCH0009159,CMP0040,CL00252,2025-05-17,click
TCH0009160,CMP0040,CL00492,2025-05-12,lead
TCH0009161,CMP0040,CL00248,2025-05-30,lead
TCH0009162,CMP0040,CL00003,2025-06-10,impression
TCH0009163,CMP0040,CL00384,2025-05-22,impression
TCH0009164,CMP0040,CL00096,2025-05-05,click
TCH0009165,CMP0040,CL00483,2025-05-10,click
TCH0009166,CMP0040,CL00246,2025-05-19,click
TCH0009167,CMP0040,CL00179,2025-05-19,impression
TCH0009168,CMP0040,CL00116,2025-06-10,impression
TCH0009169,CMP0040,CL00266,2025-05-23,impression
TCH0009170,CMP0040,CL00390,2025-05-24,click
TCH0009171,CMP0040,CL00200,2025-05-26,click
TCH0009172,CMP0040,CL00066,2025-05-15,impression
TCH0009173,CMP0040,CL00029,2025-05-05,click
TCH0009174,CMP0040,CL00161,2025-06-08,impression
TCH0009175,CMP0040,CL00290,2025-06-12,lead
TCH0009176,CMP0040,CL00104,2025-05-08,click
TCH0009177,CMP0040,CL00324,2025-05-18,lead
TCH0009178,CMP0040,CL00314,2025-06-02,conversion
TCH0009179,CMP0040,CL00406,2025-05-13,lead
TCH0009180,CMP0040,CL00192,2025-05-17,click
TCH0009181,CMP0040,CL00038,2025-05-29,lead
TCH0009182,CMP0040,CL00468,2025-06-15,click
TCH0009183,CMP0040,CL00298,2025-06-06,impression
TCH0009184,CMP0040,CL00420,2025-06-14,conversion
TCH0009185,CMP0040,CL00129,2025-06-05,click
TCH0009186,CMP0040,CL00083,2025-06-12,impression
TCH0009187,CMP0040,CL00106,2025-06-12,impression
TCH0009188,CMP0040,CL00030,2025-06-02,click
TCH0009189,CMP0040,CL00370,2025-05-13,click
TCH0009190,CMP0040,CL00207,2025-05-28,impression
TCH0009191,CMP0040,CL00187,2025-05-24,click
TCH0009192,CMP0040,CL00064,2025-06-15,conversion
TCH0009193,CMP0040,CL00046,2025-05-11,impression
TCH0009194,CMP0040,CL00379,2025-05-24,lead
TCH0009195,CMP0040,CL00445,2025-05-11,impression
TCH0009196,CMP0040,CL00495,2025-05-29,lead
TCH0009197,CMP0040,CL00288,2025-05-18,lead
TCH0009198,CMP0041,CL00249,2025-03-26,lead
TCH0009199,CMP0041,CL00458,2025-02-07,impression
TCH0009200,CMP0041,CL00248,2025-04-22,click
