sale_id,client_id,sale_date,product,product_category,gross_amount_eur,discount_eur,net_amount_eur,deal_stage,sales_cycle_days,sales_rep
SAL001871,CL00155,2026-01-05,Vector Subscription,subscription,1555.18,0.0,1555.18,Won,63,Marie D.
SAL000195,CL00017,2026-01-05,Vector Subscription,subscription,2191.22,109.56,2081.66,Won,54,Karim T.
SAL005753,CL00476,2026-01-05,Custom Development,one_time,26576.89,1328.84,25248.05,Won,47,Amine B.
SAL000240,CL00022,2026-01-05,Core Premium,subscription,3226.82,0.0,3226.82,Won,109,Sophie L.
SAL005636,CL00463,2026-01-05,Lex Subscription,subscription,836.59,125.49,711.1,Won,53,Karim T.
SAL004951,CL00405,2026-01-05,Ledger Subscription,subscription,752.43,112.86,639.57,Won,38,Karim T.
SAL001524,CL00124,2026-01-05,Ledger Subscription,subscription,772.6,0.0,772.6,Won,56,Sophie L.
SAL002266,CL00195,2026-01-05,Premium Support,subscription,793.1,0.0,793.1,Won,7,Yanis F.
SAL000310,CL00029,2026-01-05,Vector Subscription,subscription,740.79,0.0,740.79,Won,86,Marie D.
SAL004454,CL00367,2026-01-06,Ledger Subscription,subscription,926.49,46.32,880.17,Won,76,Karim T.
SAL004728,CL00390,2026-01-06,Vector Subscription,subscription,1416.63,212.49,1204.14,Won,69,Amine B.
SAL002622,CL00226,2026-01-06,Vector Subscription,subscription,1019.95,0.0,1019.95,Won,78,Yanis F.
SAL002731,CL00237,2026-01-06,Lex Subscription,subscription,1113.03,55.65,1057.38,Won,70,Amine B.
SAL005061,CL00416,2026-01-06,Lex Subscription,subscription,1558.39,0.0,1558.39,Won,39,Marie D.
SAL004417,CL00364,2026-01-06,Lex Subscription,subscription,1536.82,76.84,1459.98,Won,68,Yanis F.
SAL000567,CL00055,2026-01-06,Training & Onboarding,one_time,1659.74,82.99,1576.75,Won,79,Karim T.
SAL002193,CL00190,2026-01-06,Custom Development,one_time,9925.62,0.0,9925.62,Won,36,Marie D.
SAL000691,CL00067,2026-01-06,Vector Subscription,subscription,1771.44,0.0,1771.44,Won,24,Karim T.
SAL001205,CL00104,2026-01-06,Core Premium,subscription,3132.01,0.0,3132.01,Won,90,Sophie L.
SAL000732,CL00069,2026-01-06,Lex Subscription,subscription,864.99,43.25,821.74,Won,82,Amine B.
SAL002882,CL00246,2026-01-06,Custom Development,one_time,23828.76,0.0,23828.76,Won,59,Léa M.
SAL001288,CL00108,2026-01-07,Ledger Subscription,subscription,643.19,0.0,643.19,Won,65,Sophie L.
SAL005468,CL00450,2026-01-07,Core Premium,subscription,4566.84,456.68,4110.16,Won,82,Sophie L.
SAL001413,CL00121,2026-01-07,Lex Subscription,subscription,1457.63,72.88,1384.75,Won,41,Amine B.
SAL000939,CL00080,2026-01-07,Lex Subscription,subscription,587.45,29.37,558.08,Won,32,Amine B.
SAL004361,CL00360,2026-01-07,Premium Support,subscription,236.49,0.0,236.49,Won,80,Karim T.
SAL002395,CL00205,2026-01-07,Vector Subscription,subscription,2288.42,0.0,2288.42,Won,90,Amine B.
SAL004722,CL00390,2026-01-07,Custom Development,one_time,7858.39,0.0,7858.39,Won,69,Amine B.
SAL001393,CL00119,2026-01-07,Ledger Subscription,subscription,567.93,0.0,567.93,Won,57,Karim T.
SAL003464,CL00293,2026-01-07,Training & Onboarding,one_time,2303.72,115.19,2188.53,Won,79,Karim T.
SAL001178,CL00103,2026-01-07,Training & Onboarding,one_time,2303.86,0.0,2303.86,Won,30,Sophie L.
SAL001693,CL00136,2026-01-07,Core Premium,subscription,3195.3,0.0,3195.3,Won,84,Karim T.
SAL004841,CL00399,2026-01-07,Core Premium,subscription,3219.01,321.9,2897.11,Won,25,Léa M.
SAL004131,CL00344,2026-01-07,Training & Onboarding,one_time,1184.15,59.21,1124.94,Won,65,Marie D.
SAL001841,CL00152,2026-01-07,Vector Subscription,subscription,2111.69,105.58,2006.11,Won,12,Karim T.
SAL003058,CL00257,2026-01-07,Custom Development,one_time,29627.57,0.0,29627.57,Won,86,Sophie L.
SAL002863,CL00244,2026-01-07,Training & Onboarding,one_time,1143.77,0.0,1143.77,Won,90,Amine B.
SAL000426,CL00044,2026-01-07,Training & Onboarding,one_time,4277.01,855.4,3421.61,Won,11,Sophie L.
SAL005737,CL00475,2026-01-07,Premium Support,subscription,560.76,0.0,560.76,Won,19,Sophie L.
SAL005751,CL00476,2026-01-08,Lex Subscription,subscription,620.96,0.0,620.96,Won,14,Amine B.
SAL005692,CL00469,2026-01-08,Vector Subscription,subscription,798.37,0.0,798.37,Won,85,Yanis F.
SAL000162,CL00014,2026-01-08,Training & Onboarding,one_time,2910.35,0.0,2910.35,Won,37,Yanis F.
SAL002496,CL00219,2026-01-08,Lex Subscription,subscription,1419.28,141.93,1277.35,Won,12,Karim T.
SAL000182,CL00015,2026-01-08,Premium Support,subscription,611.46,61.15,550.31,Won,80,Sophie L.
SAL000931,CL00079,2026-01-08,Core Premium,subscription,4514.23,0.0,4514.23,Won,79,Yanis F.
SAL004876,CL00401,2026-01-08,Core Premium,subscription,5520.13,828.02,4692.11,Won,80,Amine B.
SAL005154,CL00423,2026-01-08,Lex Subscription,subscription,1296.67,129.67,1167.0,Won,46,Marie D.
SAL003074,CL00257,2026-01-08,Core Premium,subscription,4412.46,0.0,4412.46,Won,38,Sophie L.
SAL002102,CL00181,2026-01-08,Custom Development,one_time,6149.02,614.9,5534.12,Won,61,Sophie L.
SAL002843,CL00242,2026-01-08,Training & Onboarding,one_time,1829.52,0.0,1829.52,Won,34,Marie D.
SAL005674,CL00467,2026-01-08,Custom Development,one_time,32722.69,1636.13,31086.56,Won,74,Marie D.
SAL004741,CL00393,2026-01-08,Premium Support,subscription,452.89,22.64,430.25,Won,15,Sophie L.
SAL005305,CL00434,2026-01-08,Custom Development,one_time,11667.26,0.0,11667.26,Won,8,Marie D.
SAL000829,CL00074,2026-01-08,Vector Subscription,subscription,1765.01,176.5,1588.51,Won,61,Léa M.
SAL000452,CL00049,2026-01-08,Lex Subscription,subscription,664.74,0.0,664.74,Won,46,Yanis F.
SAL002976,CL00253,2026-01-08,Custom Development,one_time,24921.39,3738.21,21183.18,Won,64,Yanis F.
SAL002897,CL00249,2026-01-08,Ledger Subscription,subscription,551.12,0.0,551.12,Won,41,Marie D.
SAL001929,CL00166,2026-01-09,Vector Subscription,subscription,2156.68,323.5,1833.18,Won,48,Léa M.
SAL002129,CL00183,2026-01-09,Training & Onboarding,one_time,5499.91,275.0,5224.91,Won,83,Marie D.
SAL005069,CL00417,2026-01-09,Vector Subscription,subscription,1333.28,0.0,1333.28,Won,72,Yanis F.
SAL002381,CL00205,2026-01-09,Training & Onboarding,one_time,2041.75,204.17,1837.58,Won,35,Amine B.
SAL005644,CL00464,2026-01-09,Ledger Subscription,subscription,1314.52,65.73,1248.79,Won,38,Léa M.
SAL005423,CL00446,2026-01-09,Premium Support,subscription,675.18,0.0,675.18,Won,87,Yanis F.
SAL002701,CL00235,2026-01-09,Custom Development,one_time,13792.17,0.0,13792.17,Won,56,Yanis F.
SAL001851,CL00153,2026-01-09,Vector Subscription,subscription,2054.7,0.0,2054.7,Won,48,Yanis F.
SAL000078,CL00009,2026-01-09,Custom Development,one_time,32145.09,3214.51,28930.58,Won,58,Amine B.
SAL001659,CL00133,2026-01-09,Premium Support,subscription,834.61,0.0,834.61,Won,73,Sophie L.
SAL002839,CL00242,2026-01-09,Premium Support,subscription,576.8,28.84,547.96,Won,41,Marie D.
SAL003309,CL00280,2026-01-09,Premium Support,subscription,441.18,22.06,419.12,Won,88,Léa M.
SAL004676,CL00386,2026-01-10,Custom Development,one_time,32334.32,1616.72,30717.6,Won,72,Yanis F.
SAL004782,CL00397,2026-01-10,Vector Subscription,subscription,1351.09,135.11,1215.98,Won,12,Yanis F.
SAL003220,CL00275,2026-01-10,Premium Support,subscription,590.67,118.13,472.54,Won,76,Amine B.
SAL005005,CL00410,2026-01-10,Core Premium,subscription,5296.72,0.0,5296.72,Won,70,Léa M.
SAL000560,CL00054,2026-01-10,Training & Onboarding,one_time,3129.34,156.47,2972.87,Won,102,Léa M.
SAL002821,CL00241,2026-01-10,Custom Development,one_time,22487.28,0.0,22487.28,Won,115,Amine B.
SAL000515,CL00053,2026-01-10,Training & Onboarding,one_time,2202.36,0.0,2202.36,Won,54,Amine B.
SAL001353,CL00117,2026-01-10,Training & Onboarding,one_time,4152.52,207.63,3944.89,Won,98,Léa M.
SAL003896,CL00330,2026-01-10,Premium Support,subscription,642.48,0.0,642.48,Won,18,Léa M.
SAL006028,CL00496,2026-01-10,Premium Support,subscription,372.45,0.0,372.45,Won,55,Amine B.
SAL000716,CL00069,2026-01-11,Core Premium,subscription,3570.78,714.16,2856.62,Won,49,Amine B.
SAL003138,CL00265,2026-01-11,Lex Subscription,subscription,659.26,0.0,659.26,Won,81,Marie D.
SAL004415,CL00364,2026-01-11,Premium Support,subscription,550.24,0.0,550.24,Won,36,Yanis F.
SAL005057,CL00416,2026-01-11,Ledger Subscription,subscription,717.75,0.0,717.75,Won,7,Marie D.
SAL003534,CL00296,2026-01-11,Core Premium,subscription,4906.99,490.7,4416.29,Won,78,Amine B.
SAL000433,CL00045,2026-01-11,Custom Development,one_time,11309.51,0.0,11309.51,Won,64,Sophie L.
SAL003390,CL00285,2026-01-11,Core Premium,subscription,2319.37,347.9,1971.47,Won,17,Marie D.
SAL001503,CL00123,2026-01-11,Custom Development,one_time,30085.47,0.0,30085.47,Won,83,Yanis F.
SAL001781,CL00147,2026-01-11,Vector Subscription,subscription,1568.17,0.0,1568.17,Won,31,Amine B.
SAL002559,CL00222,2026-01-11,Core Premium,subscription,3568.45,0.0,3568.45,Won,80,Léa M.
SAL005814,CL00479,2026-01-11,Core Premium,subscription,3551.87,0.0,3551.87,Won,24,Yanis F.
SAL005072,CL00417,2026-01-11,Training & Onboarding,one_time,2219.65,221.97,1997.68,Won,31,Yanis F.
SAL005579,CL00459,2026-01-11,Custom Development,one_time,24902.83,1245.14,23657.69,Won,21,Yanis F.
SAL001207,CL00104,2026-01-11,Lex Subscription,subscription,941.12,94.11,847.01,Won,81,Sophie L.
SAL004962,CL00407,2026-01-11,Vector Subscription,subscription,1836.01,183.6,1652.41,Won,9,Karim T.
SAL000320,CL00030,2026-01-12,Core Premium,subscription,4009.33,0.0,4009.33,Won,101,Karim T.
SAL001651,CL00133,2026-01-12,Premium Support,subscription,585.02,29.25,555.77,Won,71,Sophie L.
SAL005486,CL00452,2026-01-12,Ledger Subscription,subscription,1571.66,78.58,1493.08,Won,45,Karim T.
SAL000432,CL00045,2026-01-12,Core Premium,subscription,3647.23,547.08,3100.15,Won,15,Sophie L.
SAL001794,CL00148,2026-01-12,Custom Development,one_time,23811.64,1190.58,22621.06,Won,10,Marie D.
SAL005405,CL00444,2026-01-12,Ledger Subscription,subscription,669.8,0.0,669.8,Won,46,Léa M.
SAL001638,CL00133,2026-01-12,Lex Subscription,subscription,1002.73,150.41,852.32,Won,38,Sophie L.
SAL004554,CL00377,2026-01-12,Vector Subscription,subscription,925.64,0.0,925.64,Won,41,Léa M.
SAL000235,CL00022,2026-01-12,Vector Subscription,subscription,1659.93,0.0,1659.93,Won,63,Sophie L.
SAL005561,CL00458,2026-01-12,Ledger Subscription,subscription,945.36,94.54,850.82,Won,45,Karim T.
SAL000912,CL00078,2026-01-12,Core Premium,subscription,1994.85,299.23,1695.62,Won,42,Yanis F.
SAL002751,CL00238,2026-01-12,Vector Subscription,subscription,2114.99,0.0,2114.99,Won,24,Sophie L.
SAL005945,CL00487,2026-01-12,Vector Subscription,subscription,1184.32,118.43,1065.89,Won,19,Yanis F.
SAL000021,CL00002,2026-01-12,Lex Subscription,subscription,1269.94,63.5,1206.44,Won,50,Marie D.
SAL001998,CL00171,2026-01-12,Core Premium,subscription,4055.8,0.0,4055.8,Won,81,Karim T.
SAL000391,CL00038,2026-01-12,Premium Support,subscription,851.41,42.57,808.84,Won,30,Yanis F.
SAL005563,CL00458,2026-01-12,Vector Subscription,subscription,1492.29,0.0,1492.29,Won,46,Karim T.
SAL001245,CL00107,2026-01-12,Premium Support,subscription,788.91,0.0,788.91,Won,59,Yanis F.
SAL005553,CL00456,2026-01-12,Ledger Subscription,subscription,708.52,0.0,708.52,Won,107,Marie D.
SAL003697,CL00314,2026-01-13,Premium Support,subscription,260.13,13.01,247.12,Won,77,Léa M.
SAL000826,CL00074,2026-01-13,Core Premium,subscription,2952.75,0.0,2952.75,Won,82,Léa M.
SAL000941,CL00080,2026-01-13,Lex Subscription,subscription,1174.9,0.0,1174.9,Won,18,Amine B.
SAL004890,CL00402,2026-01-13,Vector Subscription,subscription,2192.16,109.61,2082.55,Won,79,Léa M.
SAL001073,CL00089,2026-01-13,Custom Development,one_time,23098.69,2309.87,20788.82,Won,56,Yanis F.
SAL004679,CL00386,2026-01-13,Ledger Subscription,subscription,378.67,0.0,378.67,Won,90,Yanis F.
SAL001303,CL00110,2026-01-13,Premium Support,subscription,570.11,114.02,456.09,Won,24,Karim T.
SAL001752,CL00144,2026-01-13,Core Premium,subscription,3103.68,0.0,3103.68,Won,73,Léa M.
SAL003617,CL00303,2026-01-13,Premium Support,subscription,591.86,59.19,532.67,Won,56,Karim T.
SAL000618,CL00059,2026-01-14,Lex Subscription,subscription,1401.99,70.1,1331.89,Won,31,Karim T.
SAL001783,CL00148,2026-01-14,Custom Development,one_time,24931.87,0.0,24931.87,Won,31,Marie D.
SAL001909,CL00163,2026-01-14,Vector Subscription,subscription,2182.19,109.11,2073.08,Won,50,Amine B.
SAL003346,CL00282,2026-01-14,Vector Subscription,subscription,655.17,0.0,655.17,Won,90,Amine B.
SAL003926,CL00332,2026-01-14,Core Premium,subscription,4972.09,0.0,4972.09,Won,10,Amine B.
SAL004355,CL00360,2026-01-14,Training & Onboarding,one_time,3200.55,0.0,3200.55,Won,24,Karim T.
SAL001777,CL00147,2026-01-14,Lex Subscription,subscription,923.74,184.75,738.99,Won,73,Amine B.
SAL001309,CL00110,2026-01-14,Lex Subscription,subscription,1592.74,318.55,1274.19,Won,87,Karim T.
SAL005030,CL00414,2026-01-14,Ledger Subscription,subscription,1679.32,167.93,1511.39,Won,51,Amine B.
SAL002150,CL00186,2026-01-14,Custom Development,one_time,16148.2,0.0,16148.2,Won,58,Amine B.
SAL004329,CL00356,2026-01-14,Training & Onboarding,one_time,4673.4,701.01,3972.39,Won,35,Léa M.
SAL002158,CL00186,2026-01-15,Premium Support,subscription,448.19,44.82,403.37,Won,39,Amine B.
SAL003225,CL00276,2026-01-15,Training & Onboarding,one_time,4246.25,0.0,4246.25,Won,17,Amine B.
SAL004653,CL00385,2026-01-15,Custom Development,one_time,13737.55,1373.75,12363.8,Won,56,Marie D.
SAL000556,CL00054,2026-01-15,Ledger Subscription,subscription,346.41,17.32,329.09,Won,49,Léa M.
SAL004123,CL00343,2026-01-15,Lex Subscription,subscription,1447.6,72.38,1375.22,Won,27,Amine B.
SAL004842,CL00399,2026-01-15,Premium Support,subscription,668.6,100.29,568.31,Won,109,Léa M.
SAL000706,CL00068,2026-01-15,Ledger Subscription,subscription,1120.11,0.0,1120.11,Won,19,Marie D.
SAL003605,CL00302,2026-01-15,Training & Onboarding,one_time,4227.81,211.39,4016.42,Won,49,Karim T.
SAL001407,CL00120,2026-01-15,Lex Subscription,subscription,478.35,71.75,406.6,Won,27,Marie D.
SAL003489,CL00294,2026-01-15,Core Premium,subscription,3798.7,569.8,3228.9,Won,63,Amine B.
SAL000804,CL00073,2026-01-15,Training & Onboarding,one_time,3582.12,0.0,3582.12,Won,24,Yanis F.
SAL001624,CL00132,2026-01-15,Core Premium,subscription,2928.62,0.0,2928.62,Won,75,Karim T.
SAL001719,CL00140,2026-01-15,Premium Support,subscription,346.94,0.0,346.94,Won,57,Marie D.
SAL000745,CL00070,2026-01-15,Premium Support,subscription,878.38,0.0,878.38,Won,90,Yanis F.
SAL001932,CL00167,2026-01-16,Vector Subscription,subscription,2075.85,0.0,2075.85,Won,35,Yanis F.
SAL001461,CL00122,2026-01-16,Lex Subscription,subscription,989.75,0.0,989.75,Won,39,Marie D.
SAL001983,CL00171,2026-01-16,Core Premium,subscription,4777.13,0.0,4777.13,Won,100,Karim T.
SAL005824,CL00480,2026-01-16,Core Premium,subscription,3134.16,470.12,2664.04,Won,61,Marie D.
SAL005741,CL00475,2026-01-16,Core Premium,subscription,3313.67,497.05,2816.62,Won,17,Sophie L.
SAL005797,CL00479,2026-01-16,Vector Subscription,subscription,938.94,0.0,938.94,Won,115,Yanis F.
SAL000106,CL00011,2026-01-16,Lex Subscription,subscription,923.32,138.5,784.82,Won,59,Karim T.
SAL000238,CL00022,2026-01-16,Custom Development,one_time,15133.73,756.69,14377.04,Won,39,Sophie L.
SAL003536,CL00296,2026-01-16,Ledger Subscription,subscription,867.96,130.19,737.77,Won,70,Amine B.
SAL000864,CL00075,2026-01-17,Vector Subscription,subscription,973.96,0.0,973.96,Won,18,Yanis F.
SAL006087,CL00498,2026-01-17,Premium Support,subscription,747.06,0.0,747.06,Won,49,Léa M.
SAL003481,CL00294,2026-01-17,Ledger Subscription,subscription,1271.11,0.0,1271.11,Won,112,Amine B.
SAL005681,CL00468,2026-01-17,Premium Support,subscription,272.92,40.94,231.98,Won,52,Yanis F.
SAL004338,CL00357,2026-01-17,Training & Onboarding,one_time,2423.63,363.54,2060.09,Won,76,Marie D.
SAL005754,CL00476,2026-01-17,Core Premium,subscription,4451.81,445.18,4006.63,Won,68,Amine B.
SAL003289,CL00279,2026-01-17,Custom Development,one_time,14588.81,0.0,14588.81,Won,21,Amine B.
SAL000956,CL00081,2026-01-17,Custom Development,one_time,32088.48,0.0,32088.48,Won,14,Léa M.
SAL002901,CL00250,2026-01-17,Premium Support,subscription,669.71,0.0,669.71,Won,47,Léa M.
SAL001550,CL00125,2026-01-17,Custom Development,one_time,28990.7,0.0,28990.7,Won,105,Amine B.
SAL004820,CL00399,2026-01-18,Premium Support,subscription,529.27,26.46,502.81,Won,27,Léa M.
SAL000260,CL00027,2026-01-18,Vector Subscription,subscription,973.93,194.79,779.14,Won,20,Amine B.
SAL004277,CL00355,2026-01-18,Vector Subscription,subscription,1052.57,52.63,999.94,Won,68,Marie D.
SAL000867,CL00075,2026-01-18,Custom Development,one_time,12728.24,0.0,12728.24,Won,52,Yanis F.
SAL002495,CL00219,2026-01-18,Premium Support,subscription,569.2,56.92,512.28,Won,30,Karim T.
SAL000419,CL00043,2026-01-18,Premium Support,subscription,624.42,62.44,561.98,Won,115,Marie D.
SAL000882,CL00075,2026-01-18,Training & Onboarding,one_time,4188.33,0.0,4188.33,Won,62,Yanis F.
SAL000724,CL00069,2026-01-18,Custom Development,one_time,16386.1,0.0,16386.1,Won,61,Amine B.
SAL005967,CL00489,2026-01-19,Premium Support,subscription,453.11,0.0,453.11,Won,20,Marie D.
SAL003409,CL00288,2026-01-19,Vector Subscription,subscription,1838.86,367.77,1471.09,Won,49,Sophie L.
SAL001736,CL00143,2026-01-19,Premium Support,subscription,301.59,15.08,286.51,Won,44,Yanis F.
SAL003146,CL00265,2026-01-19,Training & Onboarding,one_time,3668.19,0.0,3668.19,Won,23,Marie D.
SAL003918,CL00332,2026-01-19,Training & Onboarding,one_time,2805.26,0.0,2805.26,Won,73,Amine B.
SAL002319,CL00201,2026-01-19,Custom Development,one_time,41080.59,0.0,41080.59,Won,75,Sophie L.
SAL000258,CL00027,2026-01-19,Training & Onboarding,one_time,2932.97,146.65,2786.32,Won,67,Amine B.
SAL000234,CL00022,2026-01-19,Premium Support,subscription,310.19,15.51,294.68,Won,99,Sophie L.
SAL002052,CL00178,2026-01-19,Training & Onboarding,one_time,3081.4,0.0,3081.4,Won,116,Karim T.
SAL006077,CL00498,2026-01-20,Custom Development,one_time,11305.63,565.28,10740.35,Won,99,Léa M.
SAL000067,CL00008,2026-01-20,Training & Onboarding,one_time,4349.17,434.92,3914.25,Won,24,Karim T.
SAL002952,CL00253,2026-01-20,Custom Development,one_time,15999.54,0.0,15999.54,Won,30,Yanis F.
SAL002464,CL00214,2026-01-20,Ledger Subscription,subscription,555.21,0.0,555.21,Won,44,Amine B.
SAL004734,CL00391,2026-01-20,Custom Development,one_time,8634.25,431.71,8202.54,Won,86,Sophie L.
SAL004994,CL00408,2026-01-21,Core Premium,subscription,2011.32,100.57,1910.75,Won,58,Karim T.
SAL001155,CL00101,2026-01-21,Ledger Subscription,subscription,984.29,0.0,984.29,Won,81,Karim T.
SAL000140,CL00012,2026-01-21,Lex Subscription,subscription,900.0,0.0,900.0,Won,64,Yanis F.
SAL004739,CL00393,2026-01-21,Core Premium,subscription,2864.93,0.0,2864.93,Won,50,Sophie L.
SAL000085,CL00009,2026-01-21,Vector Subscription,subscription,1287.58,128.76,1158.82,Won,69,Amine B.
SAL000779,CL00072,2026-01-21,Vector Subscription,subscription,1467.59,0.0,1467.59,Won,79,Yanis F.
SAL004140,CL00345,2026-01-21,Ledger Subscription,subscription,1244.56,0.0,1244.56,Won,78,Yanis F.
SAL005430,CL00447,2026-01-22,Core Premium,subscription,2720.7,136.04,2584.66,Won,42,Sophie L.
SAL004129,CL00344,2026-01-22,Vector Subscription,subscription,871.32,43.57,827.75,Won,85,Marie D.
SAL001414,CL00121,2026-01-22,Custom Development,one_time,23136.8,1156.84,21979.96,Won,103,Amine B.
SAL001930,CL00166,2026-01-22,Premium Support,subscription,871.38,0.0,871.38,Won,29,Léa M.
SAL002544,CL00221,2026-01-22,Vector Subscription,subscription,1471.14,0.0,1471.14,Won,104,Sophie L.
SAL000676,CL00066,2026-01-22,Custom Development,one_time,23576.32,2357.63,21218.69,Won,12,Marie D.
SAL004003,CL00335,2026-01-22,Premium Support,subscription,479.68,0.0,479.68,Won,58,Léa M.
SAL002943,CL00252,2026-01-22,Training & Onboarding,one_time,4299.19,0.0,4299.19,Won,56,Marie D.
SAL003805,CL00325,2026-01-22,Custom Development,one_time,18101.83,905.09,17196.74,Won,89,Marie D.
SAL005411,CL00445,2026-01-22,Ledger Subscription,subscription,1204.37,0.0,1204.37,Won,78,Karim T.
SAL001033,CL00087,2026-01-22,Vector Subscription,subscription,762.74,0.0,762.74,Won,33,Amine B.
SAL004327,CL00356,2026-01-22,Premium Support,subscription,415.87,0.0,415.87,Won,64,Léa M.
SAL005555,CL00456,2026-01-23,Premium Support,subscription,562.98,0.0,562.98,Won,47,Marie D.
SAL004026,CL00336,2026-01-23,Ledger Subscription,subscription,583.58,0.0,583.58,Won,62,Léa M.
SAL003562,CL00298,2026-01-23,Ledger Subscription,subscription,390.98,39.1,351.88,Won,98,Sophie L.
SAL005765,CL00477,2026-01-23,Premium Support,subscription,437.49,43.75,393.74,Won,18,Sophie L.
SAL002094,CL00180,2026-01-23,Ledger Subscription,subscription,1312.38,262.48,1049.9,Won,37,Yanis F.
SAL004871,CL00400,2026-01-23,Ledger Subscription,subscription,824.44,0.0,824.44,Won,7,Karim T.
SAL005105,CL00419,2026-01-23,Premium Support,subscription,1057.87,0.0,1057.87,Won,23,Sophie L.
SAL004749,CL00395,2026-01-23,Training & Onboarding,one_time,2081.77,0.0,2081.77,Won,37,Karim T.
SAL004340,CL00357,2026-01-23,Core Premium,subscription,6706.4,1005.96,5700.44,Won,51,Marie D.
SAL002663,CL00233,2026-01-23,Premium Support,subscription,281.51,28.15,253.36,Won,68,Marie D.
SAL003149,CL00266,2026-01-23,Premium Support,subscription,391.29,58.69,332.6,Won,58,Marie D.
SAL002501,CL00219,2026-01-24,Training & Onboarding,one_time,1505.96,0.0,1505.96,Won,8,Karim T.
SAL005406,CL00444,2026-01-24,Custom Development,one_time,27962.59,0.0,27962.59,Won,87,Léa M.
SAL004346,CL00358,2026-01-24,Ledger Subscription,subscription,717.0,0.0,717.0,Won,15,Amine B.
SAL001095,CL00093,2026-01-24,Lex Subscription,subscription,1523.42,228.51,1294.91,Won,84,Karim T.
SAL005549,CL00456,2026-01-24,Lex Subscription,subscription,1613.22,161.32,1451.9,Won,76,Marie D.
SAL005194,CL00425,2026-01-24,Custom Development,one_time,24527.2,2452.72,22074.48,Won,22,Léa M.
SAL004390,CL00362,2026-01-24,Training & Onboarding,one_time,3545.11,709.02,2836.09,Won,65,Léa M.
SAL002645,CL00228,2026-01-24,Vector Subscription,subscription,2315.61,0.0,2315.61,Won,68,Amine B.
SAL003603,CL00302,2026-01-25,Premium Support,subscription,362.43,0.0,362.43,Won,42,Karim T.
SAL002201,CL00190,2026-01-25,Lex Subscription,subscription,1231.97,184.8,1047.17,Won,45,Marie D.
SAL003914,CL00331,2026-01-25,Core Premium,subscription,1908.09,286.21,1621.88,Won,13,Léa M.
SAL005140,CL00422,2026-01-25,Core Premium,subscription,5870.07,0.0,5870.07,Won,63,Sophie L.
SAL002540,CL00221,2026-01-25,Lex Subscription,subscription,775.39,0.0,775.39,Won,71,Sophie L.
SAL003909,CL00331,2026-01-25,Custom Development,one_time,31132.62,0.0,31132.62,Won,72,Léa M.
SAL003384,CL00284,2026-01-25,Ledger Subscription,subscription,470.59,0.0,470.59,Won,67,Léa M.
SAL005887,CL00482,2026-01-26,Vector Subscription,subscription,1265.34,0.0,1265.34,Won,76,Yanis F.
SAL006044,CL00497,2026-01-26,Lex Subscription,subscription,806.29,40.31,765.98,Won,57,Karim T.
SAL004035,CL00337,2026-01-26,Core Premium,subscription,2771.39,277.14,2494.25,Won,71,Marie D.
SAL001153,CL00101,2026-01-26,Ledger Subscription,subscription,632.65,31.63,601.02,Won,62,Karim T.
SAL005748,CL00476,2026-01-26,Vector Subscription,subscription,1419.83,0.0,1419.83,Won,59,Amine B.
SAL000978,CL00083,2026-01-26,Core Premium,subscription,3513.04,0.0,3513.04,Won,21,Yanis F.
SAL003707,CL00316,2026-01-26,Lex Subscription,subscription,508.64,25.43,483.21,Won,49,Marie D.
SAL001974,CL00170,2026-01-26,Vector Subscription,subscription,1289.74,193.46,1096.28,Won,70,Léa M.
SAL000203,CL00018,2026-01-27,Custom Development,one_time,23597.9,1179.89,22418.01,Won,84,Sophie L.
SAL005688,CL00469,2026-01-27,Custom Development,one_time,31564.42,3156.44,28407.98,Won,37,Yanis F.
SAL005063,CL00416,2026-01-27,Vector Subscription,subscription,1420.49,142.05,1278.44,Won,84,Marie D.
SAL003516,CL00295,2026-01-27,Vector Subscription,subscription,1154.62,115.46,1039.16,Won,79,Amine B.
SAL004705,CL00388,2026-01-27,Vector Subscription,subscription,1169.38,0.0,1169.38,Won,45,Léa M.
SAL003956,CL00334,2026-01-27,Training & Onboarding,one_time,3976.8,397.68,3579.12,Won,70,Karim T.
SAL000770,CL00071,2026-01-27,Lex Subscription,subscription,689.6,0.0,689.6,Won,47,Léa M.
SAL002837,CL00241,2026-01-27,Lex Subscription,subscription,1241.27,0.0,1241.27,Won,88,Amine B.
SAL002759,CL00239,2026-01-27,Lex Subscription,subscription,512.69,102.54,410.15,Won,66,Yanis F.
SAL001546,CL00125,2026-01-28,Custom Development,one_time,31620.9,0.0,31620.9,Won,35,Amine B.
SAL001625,CL00132,2026-01-28,Lex Subscription,subscription,593.47,0.0,593.47,Won,83,Karim T.
SAL003561,CL00298,2026-01-28,Training & Onboarding,one_time,3097.04,0.0,3097.04,Won,99,Sophie L.
SAL004919,CL00404,2026-01-28,Ledger Subscription,subscription,1141.4,114.14,1027.26,Won,29,Sophie L.
SAL005029,CL00414,2026-01-28,Premium Support,subscription,557.29,27.86,529.43,Won,7,Amine B.
SAL002921,CL00251,2026-01-28,Core Premium,subscription,2544.8,0.0,2544.8,Won,33,Sophie L.
SAL002914,CL00250,2026-01-28,Vector Subscription,subscription,2741.28,0.0,2741.28,Won,51,Léa M.
SAL003453,CL00293,2026-01-28,Custom Development,one_time,16090.98,0.0,16090.98,Won,21,Karim T.
